knesset,name_he,cbs_semel,valid_votes,eligible,voters,right_bloc_votes,right_bloc_share,top_party,top_party_share,turnout,he_join_key,settlement_id
22,שוקדה,415,215,267,216,200,0.9302325581395349,טב,0.4790697674418605,0.8089887640449438,שוקדה,
22,מעין ברוך,416,339,483,339,44,0.12979351032448377,פה,0.5132743362831859,0.7018633540372671,מעין ברוך,
22,יקום,417,418,541,420,12,0.028708133971291867,פה,0.5023923444976076,0.7763401109057301,יקום,
22,בני ציון,418,629,833,631,72,0.11446740858505565,פה,0.575516693163752,0.7575030012004802,בני ציון,
22,סעד,419,457,626,461,286,0.6258205689277899,טב,0.4682713347921225,0.7364217252396166,סעד,
22,משאבי שדה,421,310,468,312,20,0.06451612903225806,פה,0.4483870967741935,0.6666666666666666,משאבי שדה,
22,חרב לאת,422,408,536,408,99,0.2426470588235294,פה,0.5245098039215687,0.7611940298507462,חרב לאת,
22,העוגן,423,461,614,462,14,0.03036876355748373,פה,0.5227765726681128,0.752442996742671,העוגן,
22,גבים,424,351,455,351,25,0.07122507122507123,פה,0.45014245014245013,0.7714285714285715,גבים,
22,משמרת,425,495,652,495,43,0.08686868686868687,פה,0.6424242424242425,0.75920245398773,משמרת,
22,עין כרמל,426,403,523,405,26,0.06451612903225806,פה,0.533498759305211,0.7743785850860421,עין כרמל,
22,כפר גלים,427,59,98,59,18,0.3050847457627119,פה,0.3898305084745763,0.6020408163265306,כפר גלים,
22,ברור חיל,428,528,744,530,62,0.11742424242424243,פה,0.4602272727272727,0.7123655913978495,ברור חיל,
22,אלוני אבא,429,525,678,526,48,0.09142857142857143,פה,0.6095238095238096,0.775811209439528,אלוני אבא,
22,בית לחם הגלילית,430,462,630,464,66,0.14285714285714285,פה,0.5346320346320347,0.7365079365079366,בית לחם הגלילית,
22,דלתון,431,455,627,458,403,0.8857142857142857,מחל,0.5956043956043956,0.7304625199362041,דלתון,
22,שמרת,432,313,430,313,39,0.12460063897763578,פה,0.4249201277955272,0.727906976744186,שמרת,
22,נחשולים,433,416,535,417,20,0.04807692307692308,פה,0.5913461538461539,0.7794392523364486,נחשולים,
22,החותרים,434,444,588,444,24,0.05405405405405406,פה,0.5720720720720721,0.7551020408163265,החותרים,
22,נצר סרני,435,483,590,484,14,0.028985507246376812,פה,0.6128364389233955,0.8203389830508474,נצר סרני,
22,עין דור,436,575,904,577,39,0.06782608695652174,פה,0.5182608695652174,0.6382743362831859,עין דור,
22,רשפים,437,499,609,499,84,0.1683366733466934,פה,0.4168336673346693,0.819376026272578,רשפים,
22,שלוחות,439,256,356,257,186,0.7265625,טב,0.50390625,0.7219101123595506,שלוחות,
22,יסודות,440,295,319,295,288,0.976271186440678,ג,0.9254237288135593,0.9247648902821317,יסודות,
22,גדעונה,442,199,291,201,121,0.6080402010050251,מחל,0.46733668341708545,0.6907216494845361,גדעונה,
22,כפר הנשיא,443,401,709,403,29,0.07231920199501247,פה,0.5860349127182045,0.5684062059238364,כפר הנשיא,
22,רגבים,444,288,415,288,25,0.08680555555555555,פה,0.5451388888888888,0.6939759036144578,רגבים,
22,רמות מנשה,445,627,829,629,26,0.04146730462519936,פה,0.47208931419457734,0.758745476477684,רמות מנשה,
22,אודים,446,617,798,617,96,0.15559157212317667,פה,0.5948136142625607,0.7731829573934837,אודים,
22,נורדיה,447,1164,1548,1169,274,0.23539518900343642,פה,0.584192439862543,0.7551679586563308,נורדיה,
22,בני עטרות,448,495,601,495,64,0.1292929292929293,פה,0.509090909090909,0.8236272878535774,בני עטרות,
22,נחלים,449,740,901,740,601,0.8121621621621622,טב,0.6054054054054054,0.8213096559378469,נחלים,
22,בארות יצחק,450,274,403,274,184,0.6715328467153284,טב,0.4781021897810219,0.6799007444168734,בארות יצחק,
22,יזרעאל,452,342,566,343,11,0.03216374269005848,פה,0.5847953216374269,0.6060070671378092,יזרעאל,
22,יפתח,453,370,537,372,24,0.06486486486486487,פה,0.6135135135135135,0.6927374301675978,יפתח,
22,סער,454,423,615,426,88,0.20803782505910165,פה,0.4799054373522459,0.6926829268292682,סער,
22,שורש,456,856,1093,859,256,0.29906542056074764,פה,0.4088785046728972,0.7859103385178408,שורש,
22,גזית,457,455,631,456,15,0.03296703296703297,פה,0.45714285714285713,0.722662440570523,גזית,
22,רמת רזיאל,460,343,466,344,76,0.22157434402332363,פה,0.3294460641399417,0.7381974248927039,רמת רזיאל,
22,טל שחר,462,615,767,619,76,0.12357723577235773,פה,0.5073170731707317,0.8070404172099087,טל שחר,
22,געתון,463,393,552,395,23,0.058524173027989825,פה,0.48091603053435117,0.7155797101449275,געתון,
22,הראל,464,120,220,120,5,0.041666666666666664,פה,0.4666666666666667,0.5454545454545454,הראל,
22,צובה,465,402,623,403,22,0.05472636815920398,אמת,0.373134328358209,0.6468699839486356,צובה,
22,בית דגן,466,3840,5074,3847,2312,0.6020833333333333,מחל,0.4671875,0.7581789515175404,בית דגן,
22,קרית עקרון,469,5734,8188,5785,3899,0.6799790722009069,מחל,0.50488315312173,0.7065217391304348,קרית עקרון,
22,אבו גוש,472,2406,4760,2459,174,0.07231920199501247,ודעם,0.7198669991687449,0.5165966386554622,אבו גוש,
22,אבו סנאן,473,5617,9327,5667,461,0.08207228057682037,ודעם,0.6692184440092576,0.6075908652299775,אבו סנאן,
22,דחי,475,266,500,269,3,0.011278195488721804,ודעם,0.8909774436090225,0.538,דחי,
22,אכסאל,478,5737,9493,5778,49,0.008541049328917553,ודעם,0.953634303643019,0.6086590119035078,אכסאל,
22,בית ג'ן,480,4499,8658,4546,248,0.05512336074683263,אמת,0.4074238719715492,0.525063525063525,בית ג ן,
22,מגאר,481,8271,15865,8370,986,0.11921170354249788,ודעם,0.45786482892032404,0.5275764260951781,מגאר,
22,בועיינה-נוג'ידאת,482,3926,6450,3954,61,0.01553744268976057,ודעם,0.8545593479368314,0.6130232558139534,בועיינה נוג ידאת,
22,בענה,483,4158,5586,4183,56,0.013468013468013467,ודעם,0.9518999518999519,0.7488363766559255,בענה,
22,ג'ולס,485,2850,4660,2880,297,0.10421052631578948,פה,0.6452631578947369,0.6180257510729614,ג ולס,
22,ג'ש (גוש חלב),487,1454,2447,1472,20,0.013755158184319119,ודעם,0.6272352132049519,0.601552921945239,ג ש גוש חלב,
22,דבוריה,489,4466,6965,4489,58,0.012987012987012988,ודעם,0.9523063143752799,0.644508255563532,דבוריה,
22,דייר אל-אסד,490,6213,8152,6242,511,0.08224690165781426,ודעם,0.8018670529534846,0.7657016683022572,דייר אל אסד,
22,דייר חנא,492,5530,7270,5546,145,0.026220614828209764,ודעם,0.9343580470162749,0.7628610729023384,דייר חנא,
22,דאלית אל-כרמל,494,7416,12579,7463,384,0.05177993527508091,פה,0.7578209277238404,0.5932904046426584,דאלית אל כרמל,
22,חורפיש,496,2518,4539,2530,277,0.11000794281175535,פה,0.49682287529785546,0.5573914959242123,חורפיש,
22,טייבה (בעמק),497,638,1221,641,15,0.023510971786833857,ודעם,0.8652037617554859,0.5249795249795249,טייבה בעמק,
22,טורעאן,498,5891,9369,5926,44,0.007469020539806484,ודעם,0.9409268375488032,0.632511474010033,טורעאן,
22,יפיע,499,7935,13009,8025,165,0.020793950850661626,ודעם,0.909892879647133,0.6168806211084634,יפיע,
22,ירכא,502,4273,8534,4382,1541,0.3606365551135034,פה,0.39246431078867305,0.5134755097258027,ירכא,
22,כאבול,504,5929,7964,5970,223,0.03761173891044021,ודעם,0.9284870973182662,0.7496233048719236,כאבול,
22,כאוכב אבו אל-היג'א,505,2043,2607,2054,6,0.002936857562408223,ודעם,0.9769946157611356,0.7878787878787878,כאוכב אבו אל היג א,
22,כפר יאסיף,507,5238,7860,5275,130,0.024818633066055747,ודעם,0.8594883543337152,0.6711195928753181,כפר יאסיף,
22,כפר כמא,508,1122,2576,1135,24,0.0213903743315508,פה,0.6951871657754011,0.4406055900621118,כפר כמא,
22,כפר כנא,509,9013,14493,9113,161,0.01786308665261289,ודעם,0.87162986796849,0.6287863106327193,כפר כנא,
22,כפר מנדא,510,8604,12450,8674,1038,0.1206415620641562,ודעם,0.8135750813575081,0.6967068273092369,כפר מנדא,
22,עילוט,511,2528,5176,2554,69,0.027294303797468354,ודעם,0.9236550632911392,0.49343122102009274,עילוט,
22,כפר מצר,512,1143,1780,1159,61,0.05336832895888014,ודעם,0.800524934383202,0.6511235955056179,כפר מצר,
22,עין ראפה,514,341,645,349,5,0.01466275659824047,ודעם,0.6451612903225806,0.5410852713178295,עין ראפה,
22,מג'ד אל-כרום,516,7220,10235,7246,60,0.008310249307479225,ודעם,0.9638504155124654,0.707962872496336,מג ד אל כרום,
22,מזרעה,517,1996,2875,2008,18,0.009018036072144289,ודעם,0.9268537074148296,0.6984347826086956,מזרעה,
22,מעיליא,518,1710,2524,1717,8,0.004678362573099415,ודעם,0.7538011695906432,0.68026941362916,מעיליא,
22,משהד,520,3246,5538,3265,14,0.004313000616142945,ודעם,0.9414664202094886,0.5895630191404839,משהד,
22,עין נקובא,521,893,1637,918,36,0.040313549832026875,ודעם,0.761478163493841,0.5607819181429444,עין נקובא,
22,נחף,522,5346,8340,5362,82,0.01533857089412645,ודעם,0.93228582117471,0.6429256594724221,נחף,
22,ניין,523,792,1330,798,15,0.01893939393939394,ודעם,0.5909090909090909,0.6,ניין,
22,נאעורה,524,868,1451,883,6,0.0069124423963133645,ודעם,0.8663594470046083,0.6085458304617505,נאעורה,
22,סאג'ור,525,1240,2986,1249,371,0.2991935483870968,אמת,0.29596774193548386,0.41828533154722036,סאג ור,
22,סולם,526,1215,1980,1217,5,0.00411522633744856,ודעם,0.8148148148148148,0.6146464646464647,סולם,
22,שזור,527,193,279,193,138,0.7150259067357513,מחל,0.6010362694300518,0.6917562724014337,שזור,
22,עוזייר,528,1118,1982,1124,34,0.03041144901610018,ודעם,0.9051878354203936,0.5671039354187689,עוזייר,
22,אעבלין,529,5629,9024,5672,79,0.014034464380884704,ודעם,0.8383371824480369,0.6285460992907801,אעבלין,
22,עיילבון,530,2862,4133,2880,100,0.03494060097833683,ודעם,0.6596785464709993,0.6968303895475442,עיילבון,
22,עראבה,531,10360,16484,10863,45,0.004343629343629344,ודעם,0.9754826254826254,0.6590026692550351,עראבה,
22,עין מאהל,532,5294,8903,5327,68,0.012844729882886286,ודעם,0.9476766150358897,0.5983376389980906,עין מאהל,
22,עספיא,534,5149,9083,5187,191,0.03709458147213051,פה,0.5505923480287435,0.5710668281404823,עספיא,
22,פסוטה,535,1509,2602,1516,22,0.0145791915175613,ודעם,0.6209410205434063,0.5826287471176018,פסוטה,
22,פקיעין (בוקייעה),536,2814,4369,2840,280,0.09950248756218906,ודעם,0.2515991471215352,0.6500343327992676,פקיעין בוקייעה,
22,פוריידיס,537,4734,8600,4798,210,0.044359949302915085,ודעם,0.7991128010139417,0.5579069767441861,פוריידיס,
22,שעב,538,3385,4802,3403,133,0.03929098966026588,ודעם,0.8685376661742984,0.7086630570595586,שעב,
22,רומאנה,539,571,726,576,1,0.0017513134851138354,ודעם,0.9299474605954466,0.7933884297520661,רומאנה,
22,ריחאניה,540,524,913,534,23,0.04389312977099236,פה,0.5610687022900763,0.5848849945235487,ריחאניה,
22,ג'סר א-זרקא,541,3657,8814,3703,65,0.017774131802023516,ודעם,0.9048400328137818,0.42012707056954846,ג סר א זרקא,
22,ריינה,542,6506,11365,6565,124,0.019059329849369814,ודעם,0.9280664002459268,0.5776506819181698,ריינה,
22,ראמה,543,3845,6355,3893,235,0.0611183355006502,ודעם,0.528998699609883,0.612588512981904,ראמה,
22,עין אל-אסד,546,347,630,348,24,0.069164265129683,פה,0.45244956772334294,0.5523809523809524,עין אל אסד,
22,טמרה (יזרעאל),547,561,1029,564,2,0.0035650623885918,ודעם,0.946524064171123,0.5481049562682215,טמרה יזרעאל,
22,גנות הדר,549,544,710,545,143,0.26286764705882354,פה,0.5808823529411765,0.7676056338028169,גנות הדר,
22,ניר בנים,553,467,610,470,51,0.10920770877944326,פה,0.6488222698072805,0.7704918032786885,ניר בנים,
22,שדמה,555,291,382,293,23,0.07903780068728522,פה,0.6254295532646048,0.7670157068062827,שדמה,
22,בוסתן הגליל,559,556,707,558,204,0.3669064748201439,פה,0.4262589928057554,0.7892503536067893,בוסתן הגליל,
22,בית אלעזרי,562,809,1041,811,202,0.24969097651421507,פה,0.4215080346106304,0.7790585975024016,בית אלעזרי,
22,משמר דוד,563,427,510,428,67,0.15690866510538642,פה,0.5292740046838408,0.8392156862745098,משמר דוד,
22,רבדים,564,414,569,414,18,0.043478260869565216,פה,0.4396135265700483,0.7275922671353251,רבדים,
22,אזור,565,6568,9701,6599,3438,0.5234470158343484,מחל,0.36084043848964675,0.6802391506030306,אזור,
22,צרעה,567,541,830,543,21,0.038817005545286505,פה,0.4676524953789279,0.6542168674698795,צרעה,
22,מעונה,570,478,656,485,223,0.4665271966527197,מחל,0.39330543933054396,0.739329268292683,מעונה,
22,בית גמליאל,571,594,770,596,487,0.8198653198653199,טב,0.5033670033670034,0.7740259740259741,בית גמליאל,
22,בית העמק,572,351,494,352,16,0.045584045584045586,פה,0.5071225071225072,0.7125506072874493,בית העמק,
22,מבקיעים,573,274,372,274,146,0.5328467153284672,מחל,0.38321167883211676,0.7365591397849462,מבקיעים,
22,גשר הזיו,574,822,1185,824,212,0.25790754257907544,פה,0.4708029197080292,0.6953586497890295,גשר הזיו,
22,יסעור,575,395,537,397,42,0.10632911392405063,פה,0.5620253164556962,0.7392923649906891,יסעור,
22,כברי,576,610,848,613,35,0.05737704918032787,פה,0.5754098360655737,0.722877358490566,כברי,
22,יד בנימין,577,1723,2121,1728,1454,0.8438769587928032,טב,0.4660475914103308,0.8147100424328148,יד בנימין,
22,סאסא,578,300,421,302,13,0.043333333333333335,פה,0.4,0.7173396674584323,סאסא,
22,כפר ראש הנקרה,579,735,1004,737,171,0.23265306122448978,פה,0.46802721088435373,0.7340637450199203,כפר ראש הנקרה,
22,כרם מהרל,580,504,650,504,72,0.14285714285714285,פה,0.5476190476190477,0.7753846153846153,כרם מהרל,
22,כפר הנגיד,582,583,770,584,123,0.2109777015437393,פה,0.5454545454545454,0.7584415584415585,כפר הנגיד,
22,זיקים,584,478,718,478,78,0.16317991631799164,פה,0.42677824267782427,0.6657381615598886,זיקים,
22,לביא,585,387,504,388,294,0.7596899224806202,טב,0.5607235142118863,0.7698412698412699,לביא,
22,מגידו,586,465,629,466,50,0.10752688172043011,פה,0.5763440860215053,0.7408585055643879,מגידו,
22,סביון,587,2528,3816,2537,575,0.2274525316455696,פה,0.5747626582278481,0.664832285115304,סביון,
22,בני ראם,588,716,897,716,584,0.8156424581005587,טב,0.33379888268156427,0.798216276477146,בני ראם,
22,בצת,589,226,293,226,54,0.23893805309734514,פה,0.504424778761062,0.7713310580204779,בצת,
22,נווה אור,590,233,340,234,27,0.11587982832618025,פה,0.4892703862660944,0.6882352941176471,נווה אור,
22,עשרת,591,686,891,686,106,0.15451895043731778,פה,0.619533527696793,0.7699214365881033,עשרת,
22,בני דרום,592,393,468,394,313,0.7964376590330788,טב,0.5826972010178118,0.8418803418803419,בני דרום,
22,ערוגות,593,526,677,531,125,0.2376425855513308,פה,0.47338403041825095,0.7843426883308715,ערוגות,
22,צפריה,594,415,514,415,326,0.7855421686746988,טב,0.5132530120481927,0.8073929961089494,צפריה,
22,לוחמי הגיטאות,595,415,537,416,42,0.10120481927710843,פה,0.5590361445783133,0.7746741154562383,לוחמי הגיטאות,
22,מלכיה,596,257,407,260,24,0.0933852140077821,פה,0.4980544747081712,0.6388206388206388,מלכיה,
22,פלמחים,597,422,588,423,39,0.0924170616113744,פה,0.44786729857819907,0.7193877551020408,פלמחים,
22,בית קמה,598,553,670,554,73,0.13200723327305605,פה,0.4719710669077758,0.826865671641791,בית קמה,
22,פרוד,599,302,438,306,38,0.12582781456953643,פה,0.5496688741721855,0.6986301369863014,פרוד,
22,נירים,602,274,378,277,16,0.058394160583941604,פה,0.40875912408759124,0.7328042328042328,נירים,
22,אלקוש,603,170,258,170,101,0.5941176470588235,מחל,0.4411764705882353,0.6589147286821705,אלקוש,
22,בית עריף,604,576,730,581,386,0.6701388888888888,מחל,0.5034722222222222,0.7958904109589041,בית עריף,
22,כפר שמאי,605,242,334,244,185,0.7644628099173554,מחל,0.41735537190082644,0.7305389221556886,כפר שמאי,
22,מזור,606,608,794,610,64,0.10526315789473684,פה,0.5723684210526315,0.7682619647355163,מזור,
22,מירון,607,261,443,261,219,0.8390804597701149,טב,0.30268199233716475,0.5891647855530474,מירון,
22,כפר חושן,609,406,579,408,308,0.7586206896551724,מחל,0.4729064039408867,0.7046632124352331,כפר חושן,
22,סתריה,610,622,808,622,100,0.1607717041800643,פה,0.590032154340836,0.7698019801980198,סתריה,
22,צרופה,612,533,702,534,257,0.4821763602251407,מחל,0.34146341463414637,0.7606837606837606,צרופה,
22,ציפורי,613,471,655,472,76,0.1613588110403397,פה,0.5774946921443737,0.7206106870229008,ציפורי,
22,שומרה,614,201,301,201,125,0.6218905472636815,מחל,0.5522388059701493,0.6677740863787376,שומרה,
22,קדרון,615,897,1155,899,78,0.08695652173913043,פה,0.6298773690078038,0.7783549783549784,קדרון,
22,רינתיה,616,542,703,543,196,0.36162361623616235,פה,0.4077490774907749,0.7724039829302988,רינתיה,
22,ברקאי,617,334,513,336,11,0.03293413173652695,מרצ,0.4041916167664671,0.6549707602339181,ברקאי,
22,חדיד,618,483,604,483,317,0.6563146997929606,מחל,0.463768115942029,0.7996688741721855,חדיד,
22,בית גוברין,619,224,288,225,13,0.05803571428571429,פה,0.5803571428571429,0.78125,בית גוברין,
22,משואות יצחק,620,373,465,375,294,0.7882037533512064,טב,0.6863270777479893,0.8064516129032258,משואות יצחק,
22,עין צורים,622,363,450,363,255,0.7024793388429752,טב,0.559228650137741,0.8066666666666666,עין צורים,
22,יראון,623,212,360,213,6,0.02830188679245283,פה,0.5424528301886793,0.5916666666666667,יראון,
22,ג'לג'וליה,627,4675,6295,4714,31,0.0066310160427807486,ודעם,0.8708021390374332,0.7488482922954726,ג לג וליה,
22,ג'ת,628,4061,8058,4098,30,0.007387343018960847,ודעם,0.9335139128293524,0.5085629188384214,ג ת,
22,כפר ברא,633,1592,2316,1605,35,0.02198492462311558,ודעם,0.8530150753768844,0.6930051813471503,כפר ברא,
22,כפר קאסם,634,10363,14908,10482,84,0.008105760880054038,ודעם,0.6753835761845025,0.7031124228602093,כפר קאסם,
22,מוקייבלה,635,1261,2545,1273,4,0.0031720856463124504,ודעם,0.8897700237906423,0.500196463654224,מוקייבלה,
22,צנדלה,636,627,1213,631,1,0.001594896331738437,ודעם,0.9649122807017544,0.5201978565539983,צנדלה,
22,ערערה,637,7320,13144,7377,79,0.010792349726775957,ודעם,0.9396174863387978,0.5612446743761412,ערערה,
22,קלנסווה,638,9247,14182,9296,52,0.005623445441764897,ודעם,0.9552287228290256,0.6554787759131293,קלנסווה,
22,מצר,648,314,430,315,8,0.025477707006369428,מרצ,0.5031847133757962,0.7325581395348837,מצר,
22,מייסר,649,732,1303,739,7,0.009562841530054645,ודעם,0.8005464480874317,0.5671527244819647,מייסר,
22,אבטין,652,899,1795,909,17,0.018909899888765295,ודעם,0.8476084538375973,0.5064066852367688,אבטין,
22,כפר קרע,654,8180,12760,8230,186,0.02273838630806846,ודעם,0.9067237163814181,0.6449843260188087,כפר קרע,
22,שייח' דנון,658,1362,1968,1374,9,0.006607929515418502,ודעם,0.908223201174743,0.698170731707317,שייח דנון,
22,שער אפרים,661,927,1226,935,375,0.4045307443365696,פה,0.3732470334412082,0.7626427406199021,שער אפרים,
22,חוסן,662,535,721,539,341,0.6373831775700934,מחל,0.5177570093457944,0.7475728155339806,חוסן,
22,טירת יהודה,663,619,786,620,490,0.7915993537964459,מחל,0.3554119547657512,0.7888040712468194,טירת יהודה,
22,כרם בן זמרה,664,310,405,310,227,0.7322580645161291,מחל,0.5387096774193548,0.7654320987654321,כרם בן זמרה,
22,תקומה,665,412,485,415,305,0.7402912621359223,טב,0.4077669902912621,0.8556701030927835,תקומה,
22,עומר,666,4624,6401,4642,1457,0.31509515570934254,פה,0.4545847750865052,0.7251991876269333,עומר,
22,ברעם,667,366,507,367,13,0.03551912568306011,פה,0.4371584699453552,0.7238658777120316,ברעם,
22,מפלסים,668,477,668,480,45,0.09433962264150944,פה,0.559748427672956,0.718562874251497,מפלסים,
22,משמר איילון,670,354,402,354,103,0.2909604519774011,פה,0.4152542372881356,0.8805970149253731,משמר איילון,
22,בית נקופה,672,368,474,368,126,0.3423913043478261,פה,0.358695652173913,0.7763713080168776,בית נקופה,
22,כפר טרומן,673,465,578,466,117,0.25161290322580643,פה,0.38924731182795697,0.8062283737024222,כפר טרומן,
22,לימן,674,396,547,396,140,0.35353535353535354,פה,0.4722222222222222,0.7239488117001828,לימן,
22,הבונים,675,201,299,201,17,0.0845771144278607,פה,0.5870646766169154,0.6722408026755853,הבונים,
22,עין השלושה,676,179,292,180,19,0.10614525139664804,פה,0.5698324022346368,0.6164383561643836,עין השלושה,
22,הסוללים,677,525,707,528,72,0.13714285714285715,פה,0.580952380952381,0.7468175388967468,הסוללים,
22,מעגן,678,221,321,222,35,0.1583710407239819,פה,0.5520361990950227,0.6915887850467289,מעגן,
22,אביאל,679,399,520,399,90,0.22556390977443608,פה,0.45864661654135336,0.7673076923076924,אביאל,
22,אומץ,680,399,512,399,58,0.14536340852130325,פה,0.5939849624060151,0.779296875,אומץ,
22,גבעת שמואל,681,13669,18078,13720,8648,0.6326724705538079,טב,0.3109225254224888,0.7589335103440646,גבעת שמואל,
22,אליקים,682,420,589,425,341,0.8119047619047619,מחל,0.5119047619047619,0.7215619694397284,אליקים,
22,גבע כרמל,683,571,728,574,151,0.26444833625218916,פה,0.5026269702276708,0.7884615384615384,גבע כרמל,
22,היוגב,684,428,562,431,37,0.08644859813084112,פה,0.6705607476635514,0.7669039145907474,היוגב,
22,בניה,685,518,627,519,105,0.20270270270270271,פה,0.5077220077220077,0.8277511961722488,בניה,
22,נווה ימין,686,759,1019,763,372,0.4901185770750988,מחל,0.380764163372859,0.7487733071638861,נווה ימין,
22,עין איילה,687,565,747,566,80,0.1415929203539823,פה,0.5734513274336284,0.7576974564926372,עין איילה,
22,עלמה,688,439,578,441,368,0.8382687927107062,מחל,0.6514806378132119,0.7629757785467128,עלמה,
22,מגדים,689,613,794,613,239,0.3898858075040783,פה,0.4437194127243067,0.7720403022670025,מגדים,
22,כפר אחים,690,420,534,421,154,0.36666666666666664,פה,0.47619047619047616,0.7883895131086143,כפר אחים,
22,שפיר,692,436,537,439,254,0.5825688073394495,מחל,0.3486238532110092,0.8175046554934823,שפיר,
22,נתיב הלה,693,349,458,349,9,0.025787965616045846,פה,0.5071633237822349,0.7620087336244541,נתיב הלה,
22,מעגן מיכאל,694,1131,1690,1140,46,0.040671971706454466,פה,0.5305039787798409,0.6745562130177515,מעגן מיכאל,
22,מגן,695,330,466,332,8,0.024242424242424242,מרצ,0.42424242424242425,0.7124463519313304,מגן,
22,כפר חבד,696,2795,4136,2799,2152,0.7699463327370304,ג,0.3806797853309481,0.6767408123791102,כפר חבד,
22,בארותיים,697,539,711,539,69,0.1280148423005566,פה,0.5899814471243042,0.7580872011251758,בארותיים,
22,בורגתה,698,607,791,608,132,0.21746293245469522,פה,0.5172981878088962,0.7686472819216182,בורגתה,
22,ניר ישראל,699,467,593,469,117,0.2505353319057816,פה,0.4989293361884368,0.790893760539629,ניר ישראל,
22,חצב,700,655,859,659,315,0.48091603053435117,מחל,0.37251908396946565,0.7671711292200233,חצב,
22,ארבל,701,340,443,340,140,0.4117647058823529,מחל,0.3588235294117647,0.7674943566591422,ארבל,
22,האון,702,91,152,92,22,0.24175824175824176,פה,0.3516483516483517,0.6052631578947368,האון,
22,גבעת עוז,703,271,406,272,30,0.11070110701107011,פה,0.5018450184501845,0.6699507389162561,גבעת עוז,
22,נחשונים,705,248,348,249,16,0.06451612903225806,פה,0.4274193548387097,0.7155172413793104,נחשונים,
22,גיאה,706,447,559,447,110,0.24608501118568232,פה,0.4742729306487696,0.7996422182468694,גיאה,
22,כפר דניאל,707,369,488,369,48,0.13008130081300814,פה,0.6016260162601627,0.7561475409836066,כפר דניאל,
22,עמקה,708,422,566,424,349,0.8270142180094787,מחל,0.6161137440758294,0.7491166077738516,עמקה,
22,תפרח,709,872,1004,877,856,0.981651376146789,ג,0.783256880733945,0.8735059760956175,תפרח,
22,בית זית,710,870,1179,871,201,0.23103448275862068,פה,0.40344827586206894,0.7387616624257846,בית זית,
22,עזריה,711,619,779,620,406,0.6558966074313409,מחל,0.531502423263328,0.7958921694480102,עזריה,
22,בן עמי,712,414,554,416,115,0.2777777777777778,פה,0.4830917874396135,0.7509025270758123,בן עמי,
22,רעים,713,254,362,255,8,0.031496062992125984,פה,0.515748031496063,0.7044198895027625,רעים,
22,ארז,714,309,417,310,20,0.06472491909385113,פה,0.5016181229773463,0.7434052757793765,ארז,
22,להבות חביבה,715,463,600,466,23,0.04967602591792657,פה,0.6047516198704104,0.7766666666666666,להבות חביבה,
22,אייל,716,305,390,307,17,0.05573770491803279,פה,0.5704918032786885,0.7871794871794872,אייל,
22,חגור,717,577,714,579,128,0.2218370883882149,פה,0.4488734835355286,0.8109243697478992,חגור,
22,ירחיב,718,587,793,590,375,0.6388415672913118,מחל,0.5212947189097104,0.7440100882723834,ירחיב,
22,תל קציר,719,225,309,227,31,0.13777777777777778,פה,0.5288888888888889,0.7346278317152104,תל קציר,
22,ניר גלים,720,524,627,524,438,0.8358778625954199,טב,0.549618320610687,0.835725677830941,ניר גלים,
22,שדה אילן,721,295,379,296,240,0.8135593220338984,טב,0.5016949152542373,0.7810026385224275,שדה אילן,
22,מגשימים,722,527,676,528,93,0.17647058823529413,פה,0.6053130929791272,0.7810650887573964,מגשימים,
22,בית הגדי,723,457,573,457,386,0.8446389496717724,מחל,0.649890590809628,0.7975567190226877,בית הגדי,
22,הודיה,726,328,496,331,210,0.6402439024390244,מחל,0.5121951219512195,0.6673387096774194,הודיה,
22,תלמי יחיאל,727,453,618,457,145,0.3200883002207506,פה,0.47902869757174393,0.7394822006472492,תלמי יחיאל,
22,משמר השבעה,729,528,692,529,158,0.29924242424242425,פה,0.48295454545454547,0.7644508670520231,משמר השבעה,
22,אליפלט,730,334,460,334,275,0.8233532934131736,מחל,0.7035928143712575,0.7260869565217392,אליפלט,
22,מישר,731,393,477,394,65,0.16539440203562342,פה,0.5725190839694656,0.8259958071278826,מישר,
22,משמר הירדן,732,392,550,395,218,0.5561224489795918,מחל,0.47959183673469385,0.7181818181818181,משמר הירדן,
22,גן יאשיה,734,476,631,476,64,0.13445378151260504,פה,0.6071428571428571,0.7543581616481775,גן יאשיה,
22,רמות מאיר,735,396,560,398,101,0.255050505050505,פה,0.5,0.7107142857142857,רמות מאיר,
22,גילת,736,761,1010,762,483,0.6346911957950065,מחל,0.5413929040735874,0.7544554455445545,גילת,
22,עולש,737,585,758,586,114,0.19487179487179487,פה,0.4735042735042735,0.7730870712401056,עולש,
22,דור,738,223,276,225,52,0.23318385650224216,פה,0.5650224215246636,0.8152173913043478,דור,
22,שדה עוזיהו,739,815,979,817,284,0.34846625766871164,זץ,0.5815950920245399,0.8345250255362615,שדה עוזיהו,
22,אשתאול,740,588,745,592,399,0.6785714285714286,מחל,0.445578231292517,0.7946308724832215,אשתאול,
22,שואבה,741,350,475,350,84,0.24,פה,0.33714285714285713,0.7368421052631579,שואבה,
22,מסילת ציון,742,565,687,569,107,0.18938053097345134,פה,0.3415929203539823,0.8282387190684134,מסילת ציון,
22,כפר שמואל,743,491,587,495,84,0.1710794297352342,פה,0.5030549898167006,0.8432708688245315,כפר שמואל,
